total_saved,gc_saved,trie_atten_saved,time_took
3087,161,2926,"[1751543561.5010762, 1751543561.6089907, 1751543561.6099942, 1751543562.0548255, 1751543562.1399124, 1751543562.2282736, 1751543562.3145962, 1751543562.4060543, 1751543562.4959579, 1751543562.587737, 1751543562.67879, 1751543562.7705257, 1751543562.8611479, 1751543562.9497216, 1751543563.0404034, 1751543563.1338222, 1751543563.226137, 1751543563.316721, 1751543563.407956, 1751543563.4987648, 1751543563.588434, 1751543563.6806376, 1751543563.7748706, 1751543563.8645077, 1751543563.9545562, 1751543564.0456254, 1751543564.1367455, 1751543564.227772, 1751543564.3184834, 1751543564.4089267, 1751543564.5129154]"
1799,126,1673,"[1751543564.8885942, 1751543565.015116, 1751543565.0162544, 1751543565.2564926, 1751543565.3481636, 1751543565.4392402, 1751543565.5292723, 1751543565.6205387, 1751543565.7113078, 1751543565.8016863, 1751543565.8889089, 1751543565.97623, 1751543566.067094, 1751543566.1581395, 1751543566.249069, 1751543566.340327, 1751543566.431033, 1751543566.5218875, 1751543566.6120698, 1751543566.7042406, 1751543566.7952821, 1751543566.8873134, 1751543566.9767923]"
2191,284,1907,"[1751543567.3698454, 1751543567.5031767, 1751543567.5043764, 1751543567.7351434, 1751543567.8247275, 1751543567.9158607, 1751543568.0065145, 1751543568.097574, 1751543568.1994724, 1751543568.2880247, 1751543568.3802223, 1751543568.471275, 1751543568.5628827, 1751543568.653344, 1751543568.7463014, 1751543568.8346763, 1751543568.9232407, 1751543569.0144126, 1751543569.107905, 1751543569.2001038, 1751543569.2896934, 1751543569.382583, 1751543569.4745283, 1751543569.5625312, 1751543569.6558714, 1751543569.7467217, 1751543569.8383505, 1751543569.9285405, 1751543570.0204809, 1751543570.1136384, 1751543570.2036061, 1751543570.303746, 1751543570.395855, 1751543570.4865677, 1751543570.5778306, 1751543570.669308, 1751543570.7612371, 1751543570.8604143, 1751543570.9502034, 1751543571.0418613, 1751543571.13363, 1751543571.230977, 1751543571.3258693, 1751543571.4220293, 1751543571.5195854, 1751543571.6133144, 1751543571.7106574, 1751543571.8083732, 1751543571.9037092, 1751543572.001554, 1751543572.099989, 1751543572.1945963, 1751543572.288155, 1751543572.3861587, 1751543572.488015, 1751543572.5896904, 1751543572.6888497, 1751543572.7900276, 1751543572.892129, 1751543572.9942093, 1751543573.0963311]"
2007,269,1738,"[1751543573.508599, 1751543573.6117024, 1751543573.612583, 1751543573.8454375, 1751543573.9348686, 1751543574.0261629, 1751543574.1170661, 1751543574.209066, 1751543574.2999632, 1751543574.39194, 1751543574.4836104, 1751543574.5745995, 1751543574.6630332, 1751543574.750495, 1751543574.8370724, 1751543574.9280236, 1751543575.0193427, 1751543575.1094122, 1751543575.1998224, 1751543575.292076, 1751543575.3806922, 1751543575.474958, 1751543575.5635846, 1751543575.656249, 1751543575.7464583, 1751543575.8381634, 1751543575.9287293, 1751543576.0197597, 1751543576.110463, 1751543576.2016873, 1751543576.2933972, 1751543576.386305, 1751543576.480638, 1751543576.5754623, 1751543576.6673656, 1751543576.7595894, 1751543576.8513622, 1751543576.947736, 1751543577.046217, 1751543577.1400664, 1751543577.2333205, 1751543577.327157, 1751543577.4187803, 1751543577.5229735, 1751543577.6156626, 1751543577.7123, 1751543577.8089733, 1751543577.9079137, 1751543578.0055542, 1751543578.101186, 1751543578.2015905, 1751543578.29942, 1751543578.3933923, 1751543578.4900148, 1751543578.5825508, 1751543578.6796315, 1751543578.7781374, 1751543578.878834, 1751543578.9798331, 1751543579.0807428, 1751543579.1804478, 1751543579.2838619, 1751543579.3853621, 1751543579.4867074, 1751543579.587186, 1751543579.6902878, 1751543579.7907984, 1751543579.8920853, 1751543579.993531, 1751543580.0955563]"
2103,259,1844,"[1751543580.5023525, 1751543580.6164873, 1751543580.617713, 1751543580.864472, 1751543580.9548662, 1751543581.0454407, 1751543581.1359468, 1751543581.2271795, 1751543581.3188112, 1751543581.4094236, 1751543581.4987829, 1751543581.5874865, 1751543581.6765878, 1751543581.7659028, 1751543581.8564134, 1751543581.9472466, 1751543582.038669, 1751543582.1293645, 1751543582.2177494, 1751543582.3088582, 1751543582.401693, 1751543582.4954836, 1751543582.5845368, 1751543582.6753027, 1751543582.7654757, 1751543582.857713, 1751543582.947701, 1751543583.0410187, 1751543583.1365774, 1751543583.2303905, 1751543583.322012, 1751543583.4165812, 1751543583.5092132, 1751543583.6038857, 1751543583.6959271, 1751543583.788275, 1751543583.8799279, 1751543583.9714813, 1751543584.0668252, 1751543584.1606512, 1751543584.256595, 1751543584.3514473, 1751543584.4524922, 1751543584.5488768, 1751543584.6423266, 1751543584.7365987, 1751543584.8311424, 1751543584.927031, 1751543585.0261488, 1751543585.1279726, 1751543585.224978, 1751543585.3214567, 1751543585.4208035, 1751543585.519747, 1751543585.6189559, 1751543585.7262032, 1751543585.825491, 1751543585.9276114, 1751543586.0270483, 1751543586.123153, 1751543586.218755, 1751543586.3214512, 1751543586.4209747]"
2111,112,1999,"[1751543586.8210628, 1751543586.9485524, 1751543586.9497554, 1751543587.202175, 1751543587.2914946, 1751543587.3830214, 1751543587.4732506, 1751543587.564435, 1751543587.6544394, 1751543587.7433982, 1751543587.8365843, 1751543587.9283772, 1751543588.0201166, 1751543588.11075, 1751543588.2012012]"
1255,145,1110,"[1751543588.5835063, 1751543588.6986759, 1751543588.6998696, 1751543588.882237, 1751543588.9711168, 1751543589.0619948, 1751543589.152627, 1751543589.2447906, 1751543589.3333244, 1751543589.4250484, 1751543589.5157793, 1751543589.6075602, 1751543589.6998887, 1751543589.789665, 1751543589.8793797, 1751543589.9666717, 1751543590.0609634, 1751543590.1535122, 1751543590.2441294, 1751543590.335815, 1751543590.4259148, 1751543590.518457, 1751543590.6080587, 1751543590.6987062, 1751543590.7869933, 1751543590.8803937, 1751543590.9725523, 1751543591.0634148]"
1511,111,1400,"[1751543591.4632356, 1751543591.56948, 1751543591.5704272, 1751543591.7904484, 1751543591.8817725, 1751543591.9733477, 1751543592.0630686, 1751543592.1556158, 1751543592.2461057, 1751543592.33778, 1751543592.4279537, 1751543592.5189977, 1751543592.6101856, 1751543592.7012303, 1751543592.7922442, 1751543592.8818944, 1751543592.9741943, 1751543593.0634687, 1751543593.1532412, 1751543593.2460506, 1751543593.3383563, 1751543593.4297616, 1751543593.5223167, 1751543593.612191, 1751543593.7026646, 1751543593.7933965, 1751543593.8827138, 1751543593.9753613, 1751543594.0664086]"
2711,285,2426,"[1751543594.450708, 1751543594.5477057, 1751543594.548861, 1751543594.909031, 1751543594.9975653, 1751543595.0884957, 1751543595.1786983, 1751543595.2700527, 1751543595.359473, 1751543595.452967, 1751543595.5443058, 1751543595.6348772, 1751543595.7269034, 1751543595.816095, 1751543595.9056208, 1751543595.9983504, 1751543596.0900004, 1751543596.1802185, 1751543596.270904, 1751543596.362803, 1751543596.451453, 1751543596.5449944, 1751543596.6344035, 1751543596.7265034, 1751543596.818122, 1751543596.9085436, 1751543596.998871, 1751543597.0904007, 1751543597.1817641, 1751543597.272835, 1751543597.363534, 1751543597.4557304, 1751543597.5474606, 1751543597.640651, 1751543597.7353764, 1751543597.8281794, 1751543597.9222312, 1751543598.0175257, 1751543598.1099815, 1751543598.208088, 1751543598.3023412, 1751543598.397575, 1751543598.4918602, 1751543598.5881217, 1751543598.6823199, 1751543598.7770412, 1751543598.8760533, 1751543598.973359, 1751543599.0687664, 1751543599.1687188, 1751543599.269631, 1751543599.369696, 1751543599.4656723, 1751543599.5652733, 1751543599.6659074, 1751543599.7677221, 1751543599.8692214, 1751543599.9698675, 1751543600.070032, 1751543600.1712704, 1751543600.2771878, 1751543600.378899, 1751543600.4776423, 1751543600.575529, 1751543600.6734357, 1751543600.7774792, 1751543600.881045, 1751543600.9805915, 1751543601.0806208, 1751543601.179178, 1751543601.282143, 1751543601.3862433, 1751543601.485736, 1751543601.5862856, 1751543601.6889746, 1751543601.8059816]"
3535,391,3144,"[1751543602.2006328, 1751543602.2927232, 1751543602.2937965, 1751543602.6597667, 1751543602.7493486, 1751543602.8404872, 1751543602.9307513, 1751543603.023211, 1751543603.1134176, 1751543603.204783, 1751543603.295264, 1751543603.3870487, 1751543603.4777222, 1751543603.568316, 1751543603.658253, 1751543603.7490065, 1751543603.8405137, 1751543603.9315362, 1751543604.0222628, 1751543604.114584, 1751543604.2045565, 1751543604.2963748, 1751543604.386836, 1751543604.4792979, 1751543604.5681574, 1751543604.6582913, 1751543604.750507, 1751543604.8404565, 1751543604.9321785, 1751543605.0238814, 1751543605.1149468, 1751543605.2072916, 1751543605.297615, 1751543605.3889377, 1751543605.4820821, 1751543605.5777063, 1751543605.6725082, 1751543605.7698636, 1751543605.863769, 1751543605.9563735, 1751543606.0526605, 1751543606.1499767, 1751543606.2458887, 1751543606.3447833, 1751543606.4457414, 1751543606.54275, 1751543606.639681, 1751543606.7380111, 1751543606.8354375, 1751543606.9308164, 1751543607.0309367, 1751543607.1330757, 1751543607.2339897, 1751543607.3343616, 1751543607.4355314, 1751543607.53722, 1751543607.637814, 1751543607.7369852, 1751543607.8363488, 1751543607.9332416, 1751543608.0314949, 1751543608.1337037, 1751543608.2329457, 1751543608.334279, 1751543608.434738, 1751543608.535578, 1751543608.6371813, 1751543608.7401693, 1751543608.8404331, 1751543608.9426615, 1751543609.042794, 1751543609.1444004, 1751543609.246293, 1751543609.3473516, 1751543609.4485683, 1751543609.5498064, 1751543609.6512933, 1751543609.7514322, 1751543609.8509986, 1751543609.952176, 1751543610.052542, 1751543610.1546617, 1751543610.2669, 1751543610.3672984, 1751543610.4755263, 1751543610.5782557, 1751543610.6798115, 1751543610.7815723, 1751543610.882569, 1751543610.9840298, 1751543611.08466, 1751543611.1868362, 1751543611.2878847, 1751543611.3907297, 1751543611.49316, 1751543611.6000772, 1751543611.7041109, 1751543611.81163, 1751543611.9176097, 1751543612.0233767, 1751543612.1322803, 1751543612.2411644, 1751543612.3466702, 1751543612.4539785, 1751543612.5599723, 1751543612.6647809, 1751543612.7704086, 1751543612.8797767, 1751543612.987224, 1751543613.0937011, 1751543613.2049534, 1751543613.3146093, 1751543613.4272726, 1751543613.535571, 1751543613.6415365, 1751543613.7525227, 1751543613.8625307, 1751543613.9735434, 1751543614.0848715, 1751543614.1960304, 1751543614.3064523, 1751543614.4187067, 1751543614.529962, 1751543614.6414742, 1751543614.752691, 1751543614.864577, 1751543614.9749174, 1751543615.08776, 1751543615.1970818, 1751543615.3084073, 1751543615.4226806, 1751543615.533302, 1751543615.643396, 1751543615.7659132, 1751543615.8765755, 1751543615.9933105, 1751543616.102947, 1751543616.2074432, 1751543616.3184252, 1751543616.4278076, 1751543616.5367982, 1751543616.646035, 1751543616.761538, 1751543616.871213, 1751543616.9806387, 1751543617.091484, 1751543617.2029212]"
1847,223,1624,"[1751543617.5920327, 1751543617.695508, 1751543617.6964138, 1751543617.938667, 1751543618.0321116, 1751543618.122091, 1751543618.2081437, 1751543618.2924027, 1751543618.3835807, 1751543618.4764528, 1751543618.5684214, 1751543618.6591647, 1751543618.7498608, 1751543618.8412485, 1751543618.932523, 1751543619.0242455, 1751543619.1156037, 1751543619.2072926, 1751543619.2977755, 1751543619.3892097, 1751543619.4799476, 1751543619.57211, 1751543619.6620762, 1751543619.7531867, 1751543619.844676, 1751543619.9397755, 1751543620.0302467, 1751543620.1201422, 1751543620.208058, 1751543620.2988975, 1751543620.3893552, 1751543620.4816065, 1751543620.5720017, 1751543620.6624742, 1751543620.7541199, 1751543620.8453538, 1751543620.937358, 1751543621.0292714, 1751543621.1241057, 1751543621.2201922, 1751543621.3174381, 1751543621.412878, 1751543621.5092502, 1751543621.6046126, 1751543621.700811, 1751543621.7974238, 1751543621.896286, 1751543621.991628, 1751543622.0878856, 1751543622.1874034, 1751543622.2853734, 1751543622.3830917, 1751543622.4797802, 1751543622.5959427, 1751543622.6952558, 1751543622.797513, 1751543622.897199, 1751543622.9990761, 1751543623.0984013]"
2431,98,2333,"[1751543623.4961822, 1751543623.5924459, 1751543623.5935931, 1751543623.9557934, 1751543624.042967, 1751543624.1333263, 1751543624.223076, 1751543624.313175, 1751543624.4047732, 1751543624.4920952, 1751543624.5803614, 1751543624.670025, 1751543624.7612143, 1751543624.8523998, 1751543624.9418135, 1751543625.0293138, 1751543625.1234858, 1751543625.215088, 1751543625.3067195, 1751543625.3977184, 1751543625.4885519, 1751543625.5817127, 1751543625.6714644]"
3271,403,2868,"[1751543626.052783, 1751543626.1515133, 1751543626.1527286, 1751543626.5126894, 1751543626.6004674, 1751543626.690352, 1751543626.7796624, 1751543626.8712842, 1751543626.9617298, 1751543627.051214, 1751543627.1434562, 1751543627.235458, 1751543627.3278131, 1751543627.4195316, 1751543627.5102015, 1751543627.6013737, 1751543627.692662, 1751543627.782596, 1751543627.8719466, 1751543627.961761, 1751543628.0547266, 1751543628.1478078, 1751543628.237285, 1751543628.3288808, 1751543628.4189837, 1751543628.5100079, 1751543628.6011777, 1751543628.6905437, 1751543628.7814605, 1751543628.8741565, 1751543628.9646869, 1751543629.0593894, 1751543629.1541312, 1751543629.2484496, 1751543629.3418465, 1751543629.4336174, 1751543629.5287726, 1751543629.6220942, 1751543629.7189128, 1751543629.8145273, 1751543629.9085853, 1751543630.005122, 1751543630.1003375, 1751543630.1958477, 1751543630.2982056, 1751543630.3917174, 1751543630.490038, 1751543630.5887163, 1751543630.684913, 1751543630.7828119, 1751543630.879199, 1751543630.975455, 1751543631.073097, 1751543631.1654453, 1751543631.261209, 1751543631.3589652, 1751543631.4599907, 1751543631.5598502, 1751543631.660173, 1751543631.7628539, 1751543631.8844342, 1751543631.9867144, 1751543632.087731, 1751543632.189275, 1751543632.2893138, 1751543632.3913476, 1751543632.4925508, 1751543632.5940342, 1751543632.6945267, 1751543632.795697, 1751543632.8926806, 1751543632.9921982, 1751543633.0893352, 1751543633.1897814, 1751543633.290996, 1751543633.392837, 1751543633.493879, 1751543633.5931373, 1751543633.6929483, 1751543633.7965128, 1751543633.898179, 1751543633.9991972, 1751543634.1008382, 1751543634.2013168, 1751543634.303105, 1751543634.4041045, 1751543634.506306, 1751543634.6069796, 1751543634.7078414, 1751543634.8084652, 1751543634.909903, 1751543635.0182874, 1751543635.123107, 1751543635.2260554, 1751543635.3256552, 1751543635.43044, 1751543635.5351522, 1751543635.6396806, 1751543635.7417212, 1751543635.8435044, 1751543635.945477, 1751543636.0497427, 1751543636.155392, 1751543636.2636142, 1751543636.3675954, 1751543636.4751797, 1751543636.5874739, 1751543636.6940732, 1751543636.7991028, 1751543636.9034846, 1751543637.0082242, 1751543637.1100497, 1751543637.2164743, 1751543637.3263893, 1751543637.4370182, 1751543637.564721, 1751543637.6711488, 1751543637.782558, 1751543637.891437, 1751543638.0040505, 1751543638.1152956, 1751543638.228975, 1751543638.3404284]"
1671,224,1447,"[1751543638.7499518, 1751543638.8675292, 1751543638.8685584, 1751543639.0473988, 1751543639.1392615, 1751543639.2316728, 1751543639.3211057, 1751543639.4086654, 1751543639.497686, 1751543639.585545, 1751543639.675117, 1751543639.7660656, 1751543639.8577702, 1751543639.9495726, 1751543640.0388958, 1751543640.130362, 1751543640.222373, 1751543640.313756, 1751543640.4046092, 1751543640.4954212, 1751543640.586899, 1751543640.6780207, 1751543640.7697673, 1751543640.8611772, 1751543640.9514427, 1751543641.04415, 1751543641.1331308, 1751543641.224481, 1751543641.318995, 1751543641.413642, 1751543641.5066493, 1751543641.5983436, 1751543641.6897078, 1751543641.7798479, 1751543641.8723354, 1751543641.9647875, 1751543642.0592515, 1751543642.1539638, 1751543642.2442482, 1751543642.3359196, 1751543642.4276388, 1751543642.5251875, 1751543642.6192212, 1751543642.719075, 1751543642.812087, 1751543642.906313, 1751543643.0018811, 1751543643.0965233, 1751543643.1923325, 1751543643.2894657, 1751543643.4023728, 1751543643.4988475, 1751543643.5986242, 1751543643.6993937, 1751543643.8001585]"
5047,793,4254,"[1751543644.2050872, 1751543644.3037221, 1751543644.3049424, 1751543644.82403, 1751543644.9128501, 1751543645.0046058, 1751543645.0951068, 1751543645.18609, 1751543645.2771835, 1751543645.369097, 1751543645.4577281, 1751543645.5495508, 1751543645.6415246, 1751543645.740766, 1751543645.8325229, 1751543645.9249015, 1751543646.0168066, 1751543646.102638, 1751543646.1899915, 1751543646.2812314, 1751543646.370183, 1751543646.463285, 1751543646.5530393, 1751543646.6441453, 1751543646.736019, 1751543646.825773, 1751543646.917335, 1751543647.0086298, 1751543647.097842, 1751543647.1897485, 1751543647.2812946, 1751543647.3734148, 1751543647.463968, 1751543647.5535712, 1751543647.6438692, 1751543647.7351003, 1751543647.8255694, 1751543647.9138298, 1751543648.0075352, 1751543648.1002195, 1751543648.1892467, 1751543648.2836618, 1751543648.3793619, 1751543648.4750743, 1751543648.5709717, 1751543648.6676223, 1751543648.7617927, 1751543648.8553364, 1751543648.9482555, 1751543649.0456314, 1751543649.1430674, 1751543649.2406697, 1751543649.3400416, 1751543649.440904, 1751543649.5426702, 1751543649.6401217, 1751543649.7364814, 1751543649.8360903, 1751543649.9361749, 1751543650.0379083, 1751543650.1387796, 1751543650.2411284, 1751543650.340834, 1751543650.4419978, 1751543650.5424867, 1751543650.6441755, 1751543650.7461786, 1751543650.8465438, 1751543650.9467854, 1751543651.0491774, 1751543651.1479816, 1751543651.2488728, 1751543651.34746, 1751543651.4494991, 1751543651.5520952, 1751543651.6550024, 1751543651.7557614, 1751543651.858108, 1751543651.9587502, 1751543652.058858, 1751543652.1581583, 1751543652.2617836, 1751543652.3625457, 1751543652.4648259, 1751543652.5685146, 1751543652.6664, 1751543652.7681901, 1751543652.86961, 1751543652.9708078, 1751543653.0718856, 1751543653.1732461, 1751543653.2745566, 1751543653.3773298, 1751543653.4778469, 1751543653.5962305, 1751543653.69985, 1751543653.807825, 1751543653.91227, 1751543654.0166922, 1751543654.1230521, 1751543654.2263477, 1751543654.3236651, 1751543654.4296222, 1751543654.5357745, 1751543654.6430106, 1751543654.7445168, 1751543654.8499703, 1751543654.9602118, 1751543655.0718987, 1751543655.1783986, 1751543655.2850735, 1751543655.3964322, 1751543655.5065656, 1751543655.618013, 1751543655.7295232, 1751543655.8390014, 1751543655.946766, 1751543656.0545058, 1751543656.1641867, 1751543656.2755585, 1751543656.3868053, 1751543656.4988625, 1751543656.6102955, 1751543656.7208316, 1751543656.8319716, 1751543656.9416993, 1751543657.055412, 1751543657.1662116, 1751543657.277456, 1751543657.3891222, 1751543657.5006757, 1751543657.6132112, 1751543657.7225707, 1751543657.8443694, 1751543657.95508, 1751543658.0677795, 1751543658.1791494, 1751543658.289811, 1751543658.4013774, 1751543658.5106206, 1751543658.6205404, 1751543658.7348042, 1751543658.8456588, 1751543658.9566057, 1751543659.0685592, 1751543659.1825795, 1751543659.297831, 1751543659.4111931, 1751543659.5217414, 1751543659.631626, 1751543659.74475, 1751543659.8576727, 1751543659.9722254, 1751543660.088118, 1751543660.2019286, 1751543660.333388, 1751543660.4469564, 1751543660.5612738, 1751543660.6808488, 1751543660.8087707, 1751543660.92509, 1751543661.047366, 1751543661.1623955, 1751543661.279313, 1751543661.3931925, 1751543661.5098343, 1751543661.6281712, 1751543661.7434275, 1751543661.8615224, 1751543661.9780445, 1751543662.0957475, 1751543662.2135918, 1751543662.330104, 1751543662.4461813, 1751543662.5635228, 1751543662.6840453, 1751543662.8047523, 1751543662.9253633, 1751543663.0465872, 1751543663.1680977, 1751543663.2904391, 1751543663.4113634, 1751543663.5321336, 1751543663.6534307, 1751543663.7750044, 1751543663.897923, 1751543664.018083, 1751543664.1397946, 1751543664.2793043, 1751543664.4030812, 1751543664.524044, 1751543664.6470988, 1751543664.7669928, 1751543664.889308, 1751543665.0102577, 1751543665.1308064, 1751543665.2524269, 1751543665.3720977, 1751543665.4936047, 1751543665.615651, 1751543665.7378347, 1751543665.858454, 1751543665.9782639]"
2743,363,2380,"[1751543666.4048593, 1751543666.4996645, 1751543666.5008218, 1751543666.8727534, 1751543666.9584947, 1751543667.05061, 1751543667.1408923, 1751543667.2319992, 1751543667.322745, 1751543667.4143715, 1751543667.5050485, 1751543667.5959237, 1751543667.6876962, 1751543667.7769544, 1751543667.8669672, 1751543667.9588747, 1751543668.0506806, 1751543668.1395824, 1751543668.231091, 1751543668.3231082, 1751543668.4144106, 1751543668.5063272, 1751543668.595803, 1751543668.6875062, 1751543668.7780077, 1751543668.868837, 1751543668.9606578, 1751543669.0525393, 1751543669.143287, 1751543669.234297, 1751543669.3255212, 1751543669.4172244, 1751543669.5083237, 1751543669.600854, 1751543669.6934462, 1751543669.7899268, 1751543669.8857377, 1751543669.980164, 1751543670.0764484, 1751543670.172485, 1751543670.2662027, 1751543670.3651302, 1751543670.4611776, 1751543670.5574949, 1751543670.6560383, 1751543670.749839, 1751543670.8445926, 1751543670.940704, 1751543671.0403435, 1751543671.138424, 1751543671.2355664, 1751543671.3354738, 1751543671.4337392, 1751543671.5323052, 1751543671.628667, 1751543671.7285383, 1751543671.8292718, 1751543671.9311635, 1751543672.032272, 1751543672.1328378, 1751543672.2342708, 1751543672.3355684, 1751543672.437059, 1751543672.5375018, 1751543672.6381967, 1751543672.7408967, 1751543672.8421962, 1751543672.9413211, 1751543673.0428426, 1751543673.1441724, 1751543673.2454298, 1751543673.3481772, 1751543673.4495757, 1751543673.5505884, 1751543673.6521666, 1751543673.7532206]"
1143,225,918,"[1751543674.1573365, 1751543674.251932, 1751543674.2531056, 1751543674.4196818, 1751543674.5278249, 1751543674.6174755, 1751543674.7036755, 1751543674.7898693, 1751543674.8804884, 1751543674.97402, 1751543675.0651498, 1751543675.1562965, 1751543675.2468963, 1751543675.3375132, 1751543675.4271617, 1751543675.5173619, 1751543675.6054764, 1751543675.705091, 1751543675.7923603, 1751543675.8833652, 1751543675.9734147, 1751543676.0653427, 1751543676.151208, 1751543676.2427278, 1751543676.3378913, 1751543676.4289103, 1751543676.5207322, 1751543676.6117396, 1751543676.7021635, 1751543676.795595, 1751543676.8914418, 1751543676.9841707, 1751543677.0753264, 1751543677.1661596, 1751543677.2608848, 1751543677.355477, 1751543677.450068, 1751543677.5391927, 1751543677.6311662, 1751543677.722477]"
1455,55,1400,"[1751543678.1036582, 1751543678.208531, 1751543678.209429, 1751543678.433874, 1751543678.5209186, 1751543678.6104412, 1751543678.700909, 1751543678.7931504, 1751543678.8835585, 1751543678.9757807, 1751543679.0662909, 1751543679.1583948, 1751543679.2491777, 1751543679.340846, 1751543679.4310906, 1751543679.5227115, 1751543679.6147888]"
1687,160,1527,"[1751543680.001306, 1751543680.1170974, 1751543680.1177423, 1751543680.3260815, 1751543680.4123278, 1751543680.50158, 1751543680.59241, 1751543680.680397, 1751543680.7649179, 1751543680.8562825, 1751543680.9471998, 1751543681.038894, 1751543681.130568, 1751543681.2215698, 1751543681.3124058, 1751543681.4023058, 1751543681.4911866, 1751543681.5814073, 1751543681.6664414, 1751543681.7574701, 1751543681.84905, 1751543681.940189]"
1607,125,1482,"[1751543682.3114033, 1751543682.415088, 1751543682.416024, 1751543682.6391315, 1751543682.7285933, 1751543682.819599, 1751543682.909841, 1751543683.0017254, 1751543683.093245, 1751543683.1856983, 1751543683.2755277, 1751543683.3674157, 1751543683.4579144, 1751543683.5482662, 1751543683.6378572, 1751543683.7287073, 1751543683.8212667, 1751543683.911845, 1751543684.002886, 1751543684.0949748, 1751543684.1853218, 1751543684.2770462, 1751543684.3673847, 1751543684.458717, 1751543684.5498679, 1751543684.6411614, 1751543684.741475, 1751543684.8334153, 1751543684.9319808, 1751543685.0262873, 1751543685.1168678, 1751543685.2083507]"
1399,140,1259,"[1751543685.5911963, 1751543685.7015607, 1751543685.70278, 1751543685.8859832, 1751543685.9754045, 1751543686.0665221, 1751543686.156951, 1751543686.2476883, 1751543686.3348742, 1751543686.4224265, 1751543686.5115426, 1751543686.6032937, 1751543686.6951237, 1751543686.7862868, 1751543686.8775675, 1751543686.9677463, 1751543687.056988, 1751543687.1498132, 1751543687.240309, 1751543687.332953, 1751543687.4246123, 1751543687.517158, 1751543687.607173, 1751543687.699181, 1751543687.7893424, 1751543687.8809347, 1751543687.9718819, 1751543688.0632784, 1751543688.1538115, 1751543688.24552, 1751543688.3371708, 1751543688.4282045, 1751543688.525207, 1751543688.6199539, 1751543688.713029, 1751543688.806375, 1751543688.901078, 1751543688.9908469, 1751543689.085927, 1751543689.1829364]"
2063,393,1670,"[1751543689.5597355, 1751543689.6762645, 1751543689.677448, 1751543689.8928604, 1751543689.982853, 1751543690.072547, 1751543690.1642761, 1751543690.2589169, 1751543690.3604512, 1751543690.4493008, 1751543690.5400398, 1751543690.6305566, 1751543690.7234225, 1751543690.8132703, 1751543690.9041004, 1751543690.9937024, 1751543691.082379, 1751543691.174149, 1751543691.2655044, 1751543691.357524, 1751543691.4494925, 1751543691.5383992, 1751543691.6288366, 1751543691.7220552, 1751543691.8129556, 1751543691.9054399, 1751543691.9945674, 1751543692.085978, 1751543692.1769903, 1751543692.267974, 1751543692.3608167, 1751543692.451151, 1751543692.5543153, 1751543692.6503468, 1751543692.7433493, 1751543692.8534544, 1751543692.94607, 1751543693.0375912, 1751543693.1354737, 1751543693.2295742, 1751543693.32371, 1751543693.4184005, 1751543693.520163, 1751543693.614881, 1751543693.712307, 1751543693.808159, 1751543693.9050112, 1751543694.0033274, 1751543694.0992455, 1751543694.1986303, 1751543694.2979317, 1751543694.3941221, 1751543694.4924924, 1751543694.5926275, 1751543694.693717, 1751543694.7954793, 1751543694.895873, 1751543694.997948, 1751543695.0976288, 1751543695.1983283, 1751543695.3012018, 1751543695.4022858, 1751543695.503121, 1751543695.604465, 1751543695.7060037, 1751543695.806685, 1751543695.904922, 1751543696.0015726, 1751543696.1014948, 1751543696.2029195, 1751543696.3043158, 1751543696.4051406, 1751543696.508075, 1751543696.6089358, 1751543696.7100482, 1751543696.8123555, 1751543696.9116986, 1751543697.0133507, 1751543697.1143372, 1751543697.2156966, 1751543697.317689, 1751543697.4179416, 1751543697.5186934, 1751543697.6368513, 1751543697.7404325, 1751543697.8420389, 1751543697.9439473, 1751543698.0464406]"
1823,102,1721,"[1751543698.4255927, 1751543698.5348961, 1751543698.5360756, 1751543698.7656262, 1751543698.8537195, 1751543698.94659, 1751543699.0360994, 1751543699.127446, 1751543699.218635, 1751543699.3120172, 1751543699.4027991, 1751543699.4942982, 1751543699.585278, 1751543699.675794, 1751543699.7669792, 1751543699.8582385, 1751543699.9496062, 1751543700.0408325, 1751543700.1300316, 1751543700.2219787, 1751543700.3130038, 1751543700.4033802, 1751543700.495671, 1751543700.5870664, 1751543700.6781068, 1751543700.7698083, 1751543700.8608615, 1751543700.950472, 1751543701.0412726, 1751543701.1323283, 1751543701.2251017, 1751543701.3166413, 1751543701.406361, 1751543701.4987938, 1751543701.5886045, 1751543701.6792924, 1751543701.7734413, 1751543701.8663301, 1751543701.9610293, 1751543702.0602198, 1751543702.1555645, 1751543702.2510097, 1751543702.346901, 1751543702.4401455, 1751543702.536912, 1751543702.6334765, 1751543702.730728, 1751543702.8323622, 1751543702.9304774, 1751543703.0260718, 1751543703.124416, 1751543703.2227726, 1751543703.3173113, 1751543703.4165173, 1751543703.5127187]"
